 49159.00 -0.049600  0.199453 -0.3805414 
 49160.00 -0.051607  0.200232 -0.3823973 
 49161.00 -0.053239  0.201133 -0.3844132 
 49162.00 -0.054484  0.202185 -0.3865790 
 49163.00 -0.055478  0.203331 -0.3888526 
 49164.00 -0.056373  0.204503 -0.3911745 
 49165.00 -0.057433  0.205639 -0.3934665 
 49166.00 -0.058651  0.206724 -0.3956392 
 49167.00 -0.059928  0.207784 -0.3976228 
 49168.00 -0.061212  0.208870 -0.3993910 
 49169.00 -0.062537  0.210071  0.5990251 
 49170.00 -0.063839  0.211352  0.5975703 
 49171.00 -0.065026  0.212620  0.5961782 
 49172.00 -0.066048  0.213818  0.5947847 
 49173.00 -0.066864  0.214922  0.5933436 
 49174.00 -0.067451  0.215930  0.5918326 
 49175.00 -0.067851  0.216846  0.5902543 
 49176.00 -0.068122  0.217695  0.5886312 
 49177.00 -0.068227  0.218562  0.5869970 
 49178.00 -0.068191  0.219490  0.5853829 
 49179.00 -0.068129  0.220502  0.5838123 
 49180.00 -0.068267  0.221621  0.5823007 
 49181.00 -0.068737  0.222875  0.5808540 
 49182.00 -0.069495  0.224285  0.5794643 
 49183.00 -0.070392  0.225784  0.5781242 
 49184.00 -0.071235  0.227352  0.5768397 
 49185.00 -0.071903  0.228975  0.5755871 
 49186.00 -0.072262  0.230641  0.5743098 
 49187.00 -0.072475  0.232352  0.5729222 
 49188.00 -0.072758  0.234095  0.5713477 
 49189.00 -0.073261  0.235839  0.5695423 
 49190.00 -0.073860  0.237573  0.5674983 
 49191.00 -0.074430  0.239329  0.5652911 
 49192.00 -0.075024  0.241047  0.5630464 
 49193.00 -0.075767  0.242664  0.5608863 
 49194.00 -0.076730  0.244172  0.5588973 
 49195.00 -0.077877  0.245648  0.5571152 
 49196.00 -0.079080  0.247215  0.5555244 
 49197.00 -0.080217  0.248959  0.5540610 
 49198.00 -0.081326  0.250784  0.5526329 
 49199.00 -0.082465  0.252534  0.5511812 
 49200.00 -0.083560  0.254236  0.5496540 
 49201.00 -0.084550  0.255980  0.5480185 
 49202.00 -0.085450  0.257831  0.5462643 
 49203.00 -0.086359  0.259776  0.5444001 
